Trial	Subject	Color	Stimulus	Start Time [ms]	End Time [ms]	Fixation Start [ms]	Fixation Duration [ms]	Fixation End [ms]	Position X	Position Y	Average Pupil Size [px] X	Average Pupil Size [px] Y	Average Pupil Diameter [mm]	Dispersion X	Dispersion Y	Eye	Number
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	887998	132	888131	645.2	-76.3	85.9	67.6	3.1	8.0	22.0	Binocular	2462
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	888198	133	888331	669.3	-26.0	89.5	74.0	3.3	16.0	30.0	Binocular	2463
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	888398	232	888630	582.1	7.3	90.1	75.3	3.2	25.0	24.0	Binocular	2464
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	888697	365	889063	627.6	53.5	94.6	77.3	3.4	8.0	16.0	Binocular	2465
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	889130	500	889630	738.4	55.0	95.9	80.0	3.3	26.0	13.0	Binocular	2466
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	889695	166	889862	583.8	64.5	95.5	78.2	3.4	2.0	3.0	Binocular	2467
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	889928	1364	891293	558.9	47.4	102.6	83.0	3.8	25.0	15.0	Binocular	2468
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	891359	466	891826	565.8	51.2	103.5	84.2	3.8	4.0	10.0	Binocular	2469
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	891892	267	892159	545.2	64.5	105.1	84.4	3.9	7.0	4.0	Binocular	2470
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	892690	168	892858	577.7	190.6	108.0	75.5	4.1	3.0	3.0	Binocular	2471
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	892923	698	893622	563.4	42.1	106.4	85.6	3.9	50.0	23.0	Binocular	2472
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	893688	399	894087	617.2	81.7	111.1	88.1	4.1	9.0	8.0	Binocular	2473
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	894155	165	894321	673.8	55.1	113.0	91.4	4.2	1.0	3.0	Binocular	2474
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	894387	133	894520	597.0	108.7	112.8	88.8	4.2	2.0	1.0	Binocular	2475
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	894953	133	895086	614.9	557.8	52.9	23.3	0.0	1.0	53.0	Binocular	2476
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	895252	99	895352	631.6	415.4	32.8	21.5	0.0	0.0	14.0	Binocular	2477
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	895452	99	895552	648.6	375.1	48.2	33.8	0.0	3.0	12.0	Binocular	2478
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	895685	166	895851	623.6	383.6	48.8	34.2	0.0	3.0	4.0	Binocular	2479
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	896018	166	896184	655.6	374.7	49.3	34.7	0.0	17.0	14.0	Binocular	2480
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	896250	233	896483	608.6	401.4	50.6	34.0	0.0	5.0	11.0	Binocular	2481
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	896749	66	896816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	2482
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	896916	133	897049	636.6	389.8	49.8	34.3	0.0	7.0	37.0	Binocular	2483
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	897215	99	897315	643.7	428.2	52.0	33.2	0.0	3.0	15.0	Binocular	2484
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	897449	132	897581	694.4	-72.5	101.0	80.8	3.6	3.0	37.0	Binocular	2485
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	897681	499	898181	650.6	14.8	101.2	82.6	3.7	19.0	158.0	Binocular	2486
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	898481	73	898555	599.0	293.0	116.3	64.5	4.5	2.0	6.0	Binocular	2487
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	898713	132	898846	577.2	241.3	111.5	68.8	4.2	2.0	2.0	Binocular	2488
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	899345	133	899478	703.6	108.6	111.1	87.8	4.1	15.0	7.0	Binocular	2489
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	899545	133	899678	687.9	119.0	110.8	86.6	4.2	3.0	4.0	Binocular	2490
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	899745	599	900345	701.9	98.4	110.7	86.9	4.2	8.0	27.0	Binocular	2491
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	900410	399	900809	692.8	97.3	109.2	85.6	4.1	9.0	11.0	Binocular	2492
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	901175	1064	902240	677.6	92.6	109.8	87.3	4.1	15.0	27.0	Binocular	2493
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	903271	232	903504	806.7	184.1	98.6	72.3	3.6	24.0	21.0	Binocular	2494
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	903571	133	903704	784.4	202.6	98.6	69.5	3.6	11.0	15.0	Binocular	2495
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	903804	133	903937	785.5	232.0	103.3	62.5	3.7	9.0	7.0	Binocular	2496
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	904103	66	904170	787.9	232.3	103.3	67.0	3.8	3.0	0.0	Binocular	2497
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	904269	133	904403	763.9	236.4	104.3	66.5	3.7	3.0	3.0	Binocular	2498
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	905168	266	905435	727.7	312.4	105.8	61.4	3.8	25.0	63.0	Binocular	2499
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	905534	99	905634	759.6	276.3	104.3	60.5	3.7	11.0	3.0	Binocular	2500
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	905734	399	906133	659.1	380.2	60.6	39.3	0.5	70.0	29.0	Binocular	2501
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	906200	299	906499	651.4	446.1	53.9	32.7	0.0	5.0	43.0	Binocular	2502
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	906632	99	906732	644.9	517.4	54.0	27.3	0.0	0.0	12.0	Binocular	2503
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	906799	333	907132	645.5	487.2	54.2	30.0	0.0	7.0	9.0	Binocular	2504
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	907198	199	907398	701.9	309.3	106.5	64.8	4.0	2.0	6.0	Binocular	2505
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	907464	365	907830	710.0	312.6	92.3	53.3	4.0	22.0	46.0	Binocular	2506
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	907897	66	907963	723.9	291.4	53.3	23.5	3.8	14.0	55.0	Binocular	2507
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	908129	133	908262	648.5	539.2	54.6	26.1	0.0	8.0	8.0	Binocular	2508
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	908362	166	908529	646.4	556.4	52.6	24.1	0.0	4.0	7.0	Binocular	2509
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	908595	200	908796	641.7	504.7	52.4	28.0	0.0	3.0	9.0	Binocular	2510
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	908862	100	908962	648.0	418.7	53.2	33.7	0.0	7.0	7.0	Binocular	2511
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	909094	66	909161	678.6	433.2	27.0	16.5	0.0	17.0	19.0	Binocular	2512
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	909261	200	909461	672.8	407.8	55.8	35.6	0.0	17.0	15.0	Binocular	2513
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	909760	66	909827	640.4	525.2	59.3	29.0	0.0	0.0	16.0	Binocular	2514
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	909893	133	910026	638.2	487.3	59.0	31.5	0.0	1.0	26.0	Binocular	2515
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	910093	133	910226	628.3	447.2	44.0	25.9	0.0	9.0	28.0	Binocular	2516
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	910293	66	910359	690.0	380.5	77.5	39.0	2.3	1.0	1.0	Binocular	2517
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	910525	68	910593	685.7	347.4	112.8	61.8	4.1	0.0	0.0	Binocular	2518
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	910759	332	911091	623.5	485.2	35.7	19.4	0.0	7.0	24.0	Binocular	2519
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	911158	133	911291	629.3	466.8	60.9	34.3	0.0	3.0	17.0	Binocular	2520
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	911357	199	911557	628.5	428.3	59.9	36.6	0.0	1.0	9.0	Binocular	2521
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	911623	266	911889	616.2	479.6	59.7	33.3	0.0	1.0	16.0	Binocular	2522
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	911956	99	912056	618.6	527.0	59.8	29.5	0.0	4.0	2.0	Binocular	2523
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	912122	167	912289	619.6	490.7	58.9	32.0	0.0	4.0	35.0	Binocular	2524
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	912522	133	912655	621.1	430.9	57.0	35.1	0.0	0.0	7.0	Binocular	2525
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	912789	98	912888	688.1	366.5	104.0	57.8	2.4	1.0	3.0	Binocular	2526
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	912988	100	913088	700.7	320.2	110.7	62.0	3.4	34.0	83.0	Binocular	2527
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	913154	66	913220	731.7	170.6	110.8	79.5	4.0	0.0	4.0	Binocular	2528
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	913754	98	913853	773.1	175.2	106.3	75.7	3.7	6.0	3.0	Binocular	2529
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	913919	66	913986	789.4	174.9	106.5	75.3	3.7	0.0	2.0	Binocular	2530
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	914153	165	914319	788.0	175.0	100.2	73.7	3.5	3.0	5.0	Binocular	2531
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	914419	299	914718	776.9	198.5	88.0	65.4	3.3	5.0	12.0	Binocular	2532
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	915085	198	915284	766.2	252.4	96.0	59.4	3.5	12.0	10.0	Binocular	2533
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	915383	133	915516	755.3	267.3	97.9	59.0	3.5	12.0	12.0	Binocular	2534
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	915616	99	915716	746.7	261.8	99.0	60.2	3.5	8.0	13.0	Binocular	2535
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	915816	165	915982	712.0	287.0	101.4	57.7	3.1	16.0	4.0	Binocular	2536
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	916049	332	916382	751.7	306.0	49.4	34.4	0.0	13.0	10.0	Binocular	2537
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	916448	66	916515	766.9	290.5	76.3	46.8	1.2	4.0	9.0	Binocular	2538
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	916582	98	916681	756.2	292.9	103.8	58.3	2.9	2.0	3.0	Binocular	2539
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	916781	266	917047	724.0	296.2	53.7	37.1	0.0	6.0	4.0	Binocular	2540
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	917380	166	917546	655.6	400.3	55.8	36.1	0.0	19.0	8.0	Binocular	2541
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	917613	399	918012	673.8	396.2	57.8	37.2	0.3	64.0	34.0	Binocular	2542
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	918145	100	918245	672.7	391.1	53.3	35.5	0.0	2.0	4.0	Binocular	2543
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	918411	166	918578	683.2	337.8	96.9	53.5	2.7	21.0	56.0	Binocular	2544
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	918644	67	918711	664.2	385.1	74.8	44.3	1.1	63.0	33.0	Binocular	2545
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	918777	133	918910	643.4	410.5	53.5	35.0	0.0	1.0	6.0	Binocular	2546
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	919010	99	919110	641.7	417.9	55.0	35.0	0.0	6.0	14.0	Binocular	2547
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	919177	99	919276	642.8	412.8	53.8	34.7	0.8	2.0	14.0	Binocular	2548
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	919343	99	919443	620.5	424.2	53.5	33.8	0.0	4.0	7.0	Binocular	2549
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	920008	599	920607	642.7	416.6	54.0	34.3	0.2	126.0	110.0	Binocular	2550
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	920674	332	921007	612.7	395.6	49.2	33.9	0.0	4.0	11.0	Binocular	2551
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	921107	200	921307	631.8	393.5	47.6	33.0	0.0	1.0	6.0	Binocular	2552
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	921406	133	921539	618.4	430.7	49.3	31.3	0.0	2.0	7.0	Binocular	2553
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	921606	66	921672	615.0	465.5	49.8	30.0	0.0	0.0	0.0	Binocular	2554
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	921739	133	921873	621.6	447.6	49.8	31.0	0.0	8.0	4.0	Binocular	2555
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	921972	66	922038	681.2	285.1	97.0	55.5	2.3	3.0	3.0	Binocular	2556
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	922571	99	922671	700.4	292.2	90.2	52.2	3.3	2.0	9.0	Binocular	2557
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	922737	199	922937	725.5	294.7	91.5	51.6	3.3	4.0	7.0	Binocular	2558
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	923103	66	923170	675.5	392.0	45.5	32.3	0.0	3.0	14.0	Binocular	2559
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	923236	166	923402	606.5	398.7	47.9	32.9	0.0	6.0	9.0	Binocular	2560
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	923469	66	923536	637.8	401.4	48.0	32.8	0.0	3.0	4.0	Binocular	2561
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	923602	365	923968	658.8	406.2	47.8	32.4	0.0	32.0	23.0	Binocular	2562
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	924035	133	924169	608.7	422.1	49.5	32.3	0.0	1.0	7.0	Binocular	2563
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	924234	266	924501	618.8	427.1	49.6	32.4	0.0	28.0	17.0	Binocular	2564
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	924567	166	924733	632.6	428.5	49.3	31.9	0.0	4.0	17.0	Binocular	2565
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	924900	332	925232	605.7	399.4	48.4	33.3	0.0	19.0	12.0	Binocular	2566
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	925299	99	925399	624.6	397.1	47.8	32.8	0.0	2.0	7.0	Binocular	2567
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	925499	99	925599	652.7	394.3	48.0	33.0	0.0	1.0	0.0	Binocular	2568
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	925732	698	926431	645.8	407.6	48.4	32.5	0.0	4.0	15.0	Binocular	2569
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	926497	598	927096	619.6	463.7	49.7	29.6	0.0	9.0	31.0	Binocular	2570
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	927162	100	927263	601.2	462.3	49.7	30.5	0.0	4.0	3.0	Binocular	2571
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	927362	365	927728	629.4	465.2	49.8	29.7	0.0	6.0	21.0	Binocular	2572
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	927796	166	927962	621.3	446.1	45.8	28.6	0.0	5.0	6.0	Binocular	2573
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	928061	133	928195	657.2	434.7	44.4	28.0	0.0	11.0	10.0	Binocular	2574
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	928261	365	928627	653.1	445.2	44.9	27.8	0.0	13.0	11.0	Binocular	2575
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	928893	537	929430	674.6	-40.6	77.1	63.2	2.6	82.0	204.0	Binocular	2576
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	929492	99	929591	683.9	75.9	79.3	54.7	2.9	3.0	9.0	Binocular	2577
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	929658	200	929858	702.8	114.8	84.7	69.6	3.0	9.0	11.0	Binocular	2578
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	929925	99	930024	703.4	95.6	89.7	73.8	3.1	0.0	11.0	Binocular	2579
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	930158	531	930689	665.1	63.4	91.1	75.3	3.3	36.0	17.0	Binocular	2580
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	930757	1130	931888	651.8	37.8	94.7	78.8	3.5	6.0	10.0	Binocular	2581
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	931954	166	932120	646.0	77.2	104.9	84.9	3.9	3.0	1.0	Binocular	2582
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	932320	133	932453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	2583
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	932586	99	932686	593.1	507.3	59.7	30.8	0.0	1.0	10.0	Binocular	2584
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	932753	99	932853	605.6	488.3	58.7	31.8	0.0	11.0	10.0	Binocular	2585
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	932919	101	933021	577.6	478.6	58.5	32.7	0.0	0.0	2.0	Binocular	2586
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	933119	100	933219	567.5	501.0	55.7	29.8	0.0	2.0	2.0	Binocular	2587
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	933285	267	933553	588.9	469.6	48.3	27.6	0.0	11.0	25.0	Binocular	2588
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	933618	99	933718	618.8	465.2	54.0	31.2	0.0	2.0	16.0	Binocular	2589
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	933818	266	934084	607.9	456.8	54.1	31.8	0.0	3.0	14.0	Binocular	2590
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	934150	99	934250	607.7	453.6	54.0	32.0	0.0	0.0	3.0	Binocular	2591
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	934317	167	934484	591.8	466.6	55.1	31.8	0.0	1.0	7.0	Binocular	2592
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	934583	199	934783	611.0	465.0	57.1	32.5	0.0	8.0	9.0	Binocular	2593
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	934849	365	935215	629.9	473.0	54.9	31.2	0.0	12.0	13.0	Binocular	2594
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	935282	132	935415	570.0	470.5	54.8	31.4	0.0	6.0	4.0	Binocular	2595
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	935548	201	935749	588.4	484.5	56.3	31.0	0.0	12.0	12.0	Binocular	2596
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	936080	366	936446	688.1	65.4	100.0	82.0	3.6	6.0	152.0	Binocular	2597
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	936912	100	937012	882.6	193.0	104.2	73.5	3.9	2.0	7.0	Binocular	2598
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	937078	367	937445	664.0	177.3	111.4	79.4	4.2	26.0	37.0	Binocular	2599
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	937511	99	937611	671.5	199.0	116.2	78.0	4.4	1.0	4.0	Binocular	2600
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	937711	166	937877	768.1	172.6	116.5	81.5	4.3	3.0	6.0	Binocular	2601
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	937944	67	938011	778.3	176.1	116.5	80.5	4.3	2.0	5.0	Binocular	2602
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	938077	100	938177	791.0	180.4	118.0	80.7	4.4	2.0	6.0	Binocular	2603
